Acct ID,Acct Name,Invoice Number,Item,Description,# of Users,Price Per User,Total
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ENCRYPTION,"Onwardtek [22628] - Karbal, Cohen, Economou, Silk & Dunne, LLC",1,4.25,4.25
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Onwardtek [22628] - Karbal, Cohen, Economou, Silk & Dunne, LLC",85,0.5,42.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Onwardtek [22628] - Kent Lucaccioni,26,0.5,13
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Onwardtek [22628] - Kopon Airdo,61,0.5,30.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Onwardtek [22628] - Lamarco Systems,55,0.5,27.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Onwardtek [22628] - Les Turner ALS,50,0.5,25
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Onwardtek [22628] - Levin Schreder & Carey,32,0.5,16
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Onwardtek [22628] - McCracken, McCracken, and Behrens",7,0.5,3.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Onwardtek [22628] - New Morning Star,7,0.5,3.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ARCHIVING,Onwardtek [22628] - Nora & Partners,43,3,129
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Onwardtek [22628] - Nora & Partners,43,0.5,21.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Onwardtek [22628] - Novack and Macey,91,0.5,45.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Onwardtek [22628] - Prairie Management and Development,75,0.5,37.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Onwardtek [22628] - Prairie Real Estate Group,14,0.5,7
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Onwardtek [22628] - RHR & Associates,19,0.5,9.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Onwardtek [22628] - Sodick Inc,98,0.5,49
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Onwardtek [22628] - Stanard and Associates,25,0.5,12.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Onwardtek [22628] - Walinski and Associates,21,0.5,10.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Palmtech [18105] - Beasley Law,5,0.5,2.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Palmtech [18105] - Cathleen Scott/ARC Mediation,17,0.5,8.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Palmtech [18105] - DeLillo Enterprises,1,0.5,0.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Palmtech [18105] - Karp Law Users,31,0.5,15.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Palmtech [18105] - LesserLawFirm Users,1,0.5,0.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Palmtech [18105] - Preferred Client Management Users,9,0.5,4.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Palmtech [18105] - Reid Burman,15,0.5,7.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Palmtech [18105] - Searcy Denney,1,0.5,0.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ARCHIVING_LITE,Pciicp [19296],27,1,27
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ENCRYPTION,Pciicp [19296],3,4.25,12.75
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Pciicp [19296] - Addison House Users,71,0.5,35.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ARCHIVING,Pciicp [19296] - Beloff Law,6,3,18
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ENCRYPTION,Pciicp [19296] - Beloff Law,8,4.25,34
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Pciicp [19296] - Beloff Law,6,0.5,3
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ENCRYPTION,Pciicp [19296] - City First Mortgage,1,4.25,4.25
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Pciicp [19296] - COHEN AND COHEN,29,0.5,14.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Pciicp [19296] - Copylite,122,0.5,61
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Pciicp [19296] - CORPAC STEEL,174,0.5,87
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Pciicp [19296] - Diversified Underwriter Services,30,0.5,15
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Pciicp [19296] - Emuna Construction,22,0.5,11
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Pciicp [19296] - Evolved Office,38,0.5,19
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ARCHIVING_LITE,Pciicp [19296] - Firm Realty,7,1,7
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Pciicp [19296] - Firm Realty,30,0.5,15
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ARCHIVING_LITE,Pciicp [19296] - Fiske&Co,69,1,69
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Pciicp [19296] - Fiske&Co,69,0.5,34.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ARCHIVING,Pciicp [19296] - Foreman Friedman,58,3,174
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ENCRYPTION,Pciicp [19296] - Foreman Friedman,3,4.25,12.75
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Pciicp [19296] - Foreman Friedman,58,0.5,29
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ENCRYPTION,Pciicp [19296] - Givner Law Group,7,4.25,29.75
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Pciicp [19296] - Givner Law Group,16,0.5,8
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ARCHIVING_LITE,Pciicp [19296] - Glantz & Glantz,167,1,167
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ENCRYPTION,Pciicp [19296] - Glantz & Glantz,2,4.25,8.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Pciicp [19296] - Glantz & Glantz,167,0.5,83.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Pciicp [19296] - JSA,23,0.5,11.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Pciicp [19296] - KBRLEGAL,117,0.5,58.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Pciicp [19296] - Ko-ach,5,0.5,2.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ARCHIVING_LITE,Pciicp [19296] - La Vue,18,1,18
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Pciicp [19296] - La Vue,18,0.5,9
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Pciicp [19296] - LFF-LAW,11,0.5,5.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Pciicp [19296] - Nostro Jones,28,0.5,14
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ENCRYPTION,Pciicp [19296] - Penn Dutch,5,4.25,21.25
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Pciicp [19296] - Penn Dutch,130,0.5,65
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Pciicp [19296] - Reifkind, Thompson & Rudzinski, LLP",64,0.5,32
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ARCHIVING,Pciicp [19296] - RMS Accounting,1,3,3
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Pciicp [19296] - RMS Accounting,57,0.5,28.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Pciicp [19296] - Rok Enterprises,6,0.5,3
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ARCHIVING_LITE,Pciicp [19296] - RTA Products,50,1,50
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Pciicp [19296] - RTA Products,60,0.5,30
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ARCHIVING,Pciicp [19296] - Sapoznik Users,68,3,204
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Pciicp [19296] - Sapoznik Users,85,0.5,42.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ENCRYPTION,"Pciicp [19296] - Stokes, McMillan, Antunez",17,4.25,72.25
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Pciicp [19296] - Stokes, McMillan, Antunez",31,0.5,15.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Pciicp [19296] - Tradis,2,0.5,1
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,PreTech - Losco & Marconi,12,0.5,6
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,PreTech - Mercantile Press,6,0.5,3
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"ProIT LLC [21228] - Diamond Resources, Inc.",121,0.5,60.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,ProIT LLC [21228] - Everson-Coughlin Funeral Home,7,0.5,3.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,ProIT LLC [21228] - Horizon Resources,85,0.5,42.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,ProIT LLC [21228] - Kemp Enterprises,4,0.5,2
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,ProIT LLC [21228] - Leingang Home Center,1,0.5,0.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,ProIT LLC [21228] - Liberty Evangelical Free Church,1,0.5,0.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,ProIT LLC [21228] - Overhead Door,6,0.5,3
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,ProIT LLC [21228] - Red River Supply,27,0.5,13.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,ProIT LLC [21228] - Spydr Oil,3,0.5,1.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,ProIT LLC [21228] - TrustLand LLC,3,0.5,1.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,ProIT LLC [21228] - Williston Basin Eyecare,12,0.5,6
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,ProIT LLC [21228] - WPRD,40,0.5,20
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Protekitsolutions [21811] - 04016.04 More Naturally Users,14,0.5,7
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Protekitsolutions [21811] - 04016.08 Pepi Chiropractic,5,0.5,2.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Protekitsolutions [21811] - 04016.09 Croshal Entertainment Group,7,0.5,3.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Protekitsolutions [21811] - 04016.10 Soma Family of Ministries,1,0.5,0.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Protekitsolutions [21811] - Gloves in a Bottle,2,0.5,1
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Protekitsolutions [21811] - Greenberg&Jackson,6,0.5,3
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Protekitsolutions [21811] - Real to Reel,15,0.5,7.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Protekitsolutions [21811] - Sterling Management,1,0.5,0.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - ABT",1,0.5,0.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Advanced Research Services, Inc.",1,0.5,0.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Advanced Urology LLC",2,0.5,1
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Air Co.",7,0.5,3.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Albert G. Maas Co., Inc.",2,0.5,1
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Allen Whitehill Clowes Charitable Foundation",4,0.5,2
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - American Metal Coatings",3,0.5,1.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - American Pension Advisors",25,0.5,12.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Baseline, Inc.",4,0.5,2
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Best One Fleet Service of Lafayette",5,0.5,2.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Bintz, Jerry - JR Bintz Company",1,0.5,0.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Browning, Janet - F.C. Tucker Company",1,0.5,0.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Buck & Duchon",2,0.5,1
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Buehler, Doug - F.C. Tucker",1,0.5,0.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Catherine Persinger",1,0.5,0.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Certified Engineering, Inc.",10,0.5,5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Chamber of Commerce Building Corp",5,0.5,2.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Chameleon Company",2,0.5,1
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Champion Chrysler",60,0.5,30
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Cindys' in Stitches",4,0.5,2
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Creative Underwriters",28,0.5,14
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - CYO Camp Rancho Framasa",16,0.5,8
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Dale E. Meacham, CPA",1,0.5,0.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Darwin Branded Environments",9,0.5,4.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Datalys Center",17,0.5,8.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - DBMS, Inc",52,0.5,26
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Eagle & Fein",15,0.5,7.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Education Resource, LLC",5,0.5,2.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Essco Corp.",9,0.5,4.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Firefighters Credit Union",22,0.5,11
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Gresk & Singleton",30,0.5,15
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Hagemier, Allen & Smith",1,0.5,0.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ARCHIVING_LITE,"Proxurve Solutions, Inc. (MXL Promo) - Healthcare Therapy Services",56,0.5,28
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ENCRYPTION,"Proxurve Solutions, Inc. (MXL Promo) - Healthcare Therapy Services",53,4.25,225.25
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Healthcare Therapy Services",56,0.5,28
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - HendrixRaderWise",9,0.5,4.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Holt Construction Group",31,0.5,15.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Indy Tire Center",48,0.5,24
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Jill Jansen Communications, Inc.",1,0.5,0.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Koehler Law Group",3,0.5,1.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Lee Group",5,0.5,2.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Lees Ready Mix & Trucking, Inc",19,0.5,9.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Proxurve Solutions, Inc. (MXL Promo) - Locksmith Services of Indiana Inc.",2,0.5,1
